Month,Scope,Case_ID,Tier,Case_Type,Segment,Factor,Case_Name_TH,Input_Rebased,SA,SA_Floored,SA_Rebased,MA3_Centered
2012-01,TH,FP019,T1,keyword,Formal,Pull,หางาน,65.5172413793,65.3939471422,65.3939471422,72.8618239155,75.5942242864
2012-02,TH,FP019,T1,keyword,Formal,Pull,หางาน,65.5172413793,69.5270842896,69.5270842896,77.4669582469,73.1820065321
2012-03,TH,FP019,T1,keyword,Formal,Pull,หางาน,68.9655172414,62.1229077568,62.1229077568,69.2172374341,71.1367852194
2012-04,TH,FP019,T1,keyword,Formal,Pull,หางาน,63.7931034483,59.8871500062,59.8871500062,66.7261599772,66.9545993136
2012-05,TH,FP019,T1,keyword,Formal,Pull,หางาน,70.6896551724,58.2664694971,58.2664694971,64.9204005294,65.2286593771
2012-06,TH,FP019,T1,keyword,Formal,Pull,หางาน,65.5172413793,57.4757817759,57.4757817759,64.0394176245,64.8387549354
2012-07,TH,FP019,T1,keyword,Formal,Pull,หางาน,62.0689655172,58.8373249093,58.8373249093,65.5564466521,66.0501092345
2012-08,TH,FP019,T1,keyword,Formal,Pull,หางาน,62.0689655172,61.5280638995,61.5280638995,68.5544634269,66.6797696528
2012-09,TH,FP019,T1,keyword,Formal,Pull,หางาน,56.8965517241,59.1711543824,59.1711543824,65.9283988793,67.6627339204
2012-10,TH,FP019,T1,keyword,Formal,Pull,หางาน,55.1724137931,61.4839748244,61.4839748244,68.5053394550,70.5457079872
2012-11,TH,FP019,T1,keyword,Formal,Pull,หางาน,60.3448275862,69.2905261990,69.2905261990,77.2033856274,72.8624468862
2012-12,TH,FP019,T1,keyword,Formal,Pull,หางาน,51.7241379310,65.4090177637,65.4090177637,72.8786155760,73.6090015377
2013-01,TH,FP019,T1,keyword,Formal,Pull,หางาน,63.7931034483,63.4940873690,63.4940873690,70.7450034098,71.8393331746
2013-02,TH,FP019,T1,keyword,Formal,Pull,หางาน,60.3448275862,64.5256606007,64.5256606007,71.8943805378,71.5159318538
2013-03,TH,FP019,T1,keyword,Formal,Pull,หางาน,70.6896551724,64.5382535799,64.5382535799,71.9084116138,73.4666187173
2013-04,TH,FP019,T1,keyword,Formal,Pull,หางาน,72.4137931034,68.7463487094,68.7463487094,76.5970640004,73.4544055678
2013-05,TH,FP019,T1,keyword,Formal,Pull,หางาน,77.5862068966,64.4927764640,64.4927764640,71.8577410891,73.2097205271
2013-06,TH,FP019,T1,keyword,Formal,Pull,หางาน,72.4137931034,63.8794344718,63.8794344718,71.1743564918,72.5076616908
2013-07,TH,FP019,T1,keyword,Formal,Pull,หางาน,70.6896551724,66.8560419905,66.8560419905,74.4908874915,72.6911923851
2013-08,TH,FP019,T1,keyword,Formal,Pull,หางาน,65.5172413793,64.9869363359,64.9869363359,72.4083331721,74.1410878867
2013-09,TH,FP019,T1,keyword,Formal,Pull,หางาน,65.5172413793,67.7833055813,67.7833055813,75.5240429964,74.1972192754
2013-10,TH,FP019,T1,keyword,Formal,Pull,หางาน,60.3448275862,67.0071768182,67.0071768182,74.6592816577,75.2178347454
2013-11,TH,FP019,T1,keyword,Formal,Pull,หางาน,58.6206896552,67.7349628267,67.7349628267,75.4701795820,73.2753558719
2013-12,TH,FP019,T1,keyword,Formal,Pull,หางาน,48.2758620690,62.5531444098,62.5531444098,69.6966063760,73.6643932913
2014-01,TH,FP019,T1,keyword,Formal,Pull,หางาน,68.9655172414,68.0546674412,68.0546674412,75.8263939160,75.0535534892
2014-02,TH,FP019,T1,keyword,Formal,Pull,หางาน,67.2413793103,71.4753029803,71.4753029803,79.6376601756,80.0430361513
2014-03,TH,FP019,T1,keyword,Formal,Pull,หางาน,81.0344827586,75.9874210146,75.9874210146,84.6650543622,82.4047752910
2014-04,TH,FP019,T1,keyword,Formal,Pull,หางาน,77.5862068966,74.4136948236,74.4136948236,82.9116113352,85.9845416016
2014-05,TH,FP019,T1,keyword,Formal,Pull,หางาน,94.8275862069,81.1138915983,81.1138915983,90.3769591073,85.0118447556
2014-06,TH,FP019,T1,keyword,Formal,Pull,หางาน,82.7586206897,73.3684163268,73.3684163268,81.7469638243,84.4975391125
2014-07,TH,FP019,T1,keyword,Formal,Pull,หางาน,77.5862068966,73.0289171348,73.0289171348,81.3686944059,81.0911022834
2014-08,TH,FP019,T1,keyword,Formal,Pull,หางาน,72.4137931034,71.9419958934,71.9419958934,80.1576486202,80.9118633546
2014-09,TH,FP019,T1,keyword,Formal,Pull,หางาน,70.6896551724,72.8858121148,72.8858121148,81.2092470378,81.4007556893
2014-10,TH,FP019,T1,keyword,Formal,Pull,หางาน,67.2413793103,74.3452690091,74.3452690091,82.8353714099,81.6925689167
2014-11,TH,FP019,T1,keyword,Formal,Pull,หางาน,63.7931034483,72.7277085374,72.7277085374,81.0330883025,82.0256676560
2014-12,TH,FP019,T1,keyword,Formal,Pull,หางาน,58.6206896552,73.7826867817,73.7826867817,82.2085432557,83.2868843794
2015-01,TH,FP019,T1,keyword,Formal,Pull,หางาน,79.3103448276,77.7411189335,77.7411189335,86.6190215802,82.6967296407
2015-02,TH,FP019,T1,keyword,Formal,Pull,หางาน,67.2413793103,71.1387057214,71.1387057214,79.2626240862,84.0299564673
2015-03,TH,FP019,T1,keyword,Formal,Pull,หางาน,81.0344827586,77.3724252734,77.3724252734,86.2082237355,83.6849054900
2015-04,TH,FP019,T1,keyword,Formal,Pull,หางาน,79.3103448276,76.8120626393,76.8120626393,85.5838686482,87.8414165279
2015-05,TH,FP019,T1,keyword,Formal,Pull,หางาน,96.5517241379,82.3301904458,82.3301904458,91.7321572002,92.4386752828
2015-06,TH,FP019,T1,keyword,Formal,Pull,หางาน,100.0000000000,89.7506315764,89.7506315764,100.0000000000,94.7445698615
2015-07,TH,FP019,T1,keyword,Formal,Pull,หางาน,87.9310344828,83.0207274829,83.0207274829,92.5015523843,95.3778846862
2015-08,TH,FP019,T1,keyword,Formal,Pull,หางาน,84.4827586207,84.0354026109,84.0354026109,93.6321016743,92.3093613856
2015-09,TH,FP019,T1,keyword,Formal,Pull,หางาน,79.3103448276,81.4885744495,81.4885744495,90.7944300984,90.3681731334
2015-10,TH,FP019,T1,keyword,Formal,Pull,หางาน,70.6896551724,77.7940413335,77.7940413335,86.6779876276,87.9441965697
2015-11,TH,FP019,T1,keyword,Formal,Pull,หางาน,68.9655172414,77.5087997854,77.5087997854,86.3601719832,86.6515544452
2015-12,TH,FP019,T1,keyword,Formal,Pull,หางาน,62.0689655172,78.0081110372,78.0081110372,86.9165037249,83.0855474582
2016-01,TH,FP019,T1,keyword,Formal,Pull,หางาน,70.6896551724,68.1924999548,68.1924999548,75.9799666665,81.1465244430
2016-02,TH,FP019,T1,keyword,Formal,Pull,หางาน,68.9655172414,72.2879435778,72.2879435778,80.5431029377,77.0595923489
2016-03,TH,FP019,T1,keyword,Formal,Pull,หางาน,68.9655172414,67.0039689374,67.0039689374,74.6557074424,79.2746609588
2016-04,TH,FP019,T1,keyword,Formal,Pull,หางาน,75.8620689655,74.1566141567,74.1566141567,82.6251724965,80.4648195888
2016-05,TH,FP019,T1,keyword,Formal,Pull,หางาน,89.6551724138,75.4924682392,75.4924682392,84.1135788274,82.3007957051
2016-06,TH,FP019,T1,keyword,Formal,Pull,หางาน,82.7586206897,71.9473694173,71.9473694173,80.1636357913,80.4668216944
2016-07,TH,FP019,T1,keyword,Formal,Pull,หางาน,74.1379310345,69.2186043842,69.2186043842,77.1232504646,77.1897573626
2016-08,TH,FP019,T1,keyword,Formal,Pull,หางาน,67.2413793103,66.6689104343,66.6689104343,74.2823858320,75.4988548067
2016-09,TH,FP019,T1,keyword,Formal,Pull,หางาน,65.5172413793,67.3945822476,67.3945822476,75.0909281236,74.7740382368
2016-10,TH,FP019,T1,keyword,Formal,Pull,หางาน,60.3448275862,67.2670220364,67.2670220364,74.9488007548,74.6812790014
2016-11,TH,FP019,T1,keyword,Formal,Pull,หางาน,58.6206896552,66.4191544354,66.4191544354,74.0041081258,74.8540549489
2016-12,TH,FP019,T1,keyword,Formal,Pull,หางาน,51.7241379310,67.8597847598,67.8597847598,75.6092559661,77.4961901204
2017-01,TH,FP019,T1,keyword,Formal,Pull,หางาน,77.5862068966,74.3810210469,74.3810210469,82.8752062693,79.4189877145
2017-02,TH,FP019,T1,keyword,Formal,Pull,หางาน,68.9655172414,71.5963233893,71.5963233893,79.7725009080,81.6290567345
2017-03,TH,FP019,T1,keyword,Formal,Pull,หางาน,74.1379310345,73.8104374710,73.8104374710,82.2394630261,80.4647980353
2017-04,TH,FP019,T1,keyword,Formal,Pull,หางาน,72.4137931034,71.2462324399,71.2462324399,79.3824301718,80.9238194676
2017-05,TH,FP019,T1,keyword,Formal,Pull,หางาน,86.2068965517,72.8322472928,72.8322472928,81.1495652048,82.2267320886
2017-06,TH,FP019,T1,keyword,Formal,Pull,หางาน,87.9310344828,77.3185543898,77.3185543898,86.1482008892,84.1716932714
2017-07,TH,FP019,T1,keyword,Formal,Pull,หางาน,81.0344827586,76.4830772765,76.4830772765,85.2173137203,85.0139773999
2017-08,TH,FP019,T1,keyword,Formal,Pull,หางาน,75.8620689655,75.1001132676,75.1001132676,83.6764175901,83.6961984835
2017-09,TH,FP019,T1,keyword,Formal,Pull,หางาน,72.4137931034,73.7704096890,73.7704096890,82.1948641399,82.5680163913
2017-10,TH,FP019,T1,keyword,Formal,Pull,หางาน,67.2413793103,73.4454256173,73.4454256173,81.8327674438,83.5203613489
2017-11,TH,FP019,T1,keyword,Formal,Pull,หางาน,70.6896551724,77.6643201105,77.6643201105,86.5334524630,82.4422639296
2017-12,TH,FP019,T1,keyword,Formal,Pull,หางาน,55.1724137931,70.8676119604,70.8676119604,78.9605718819,82.6238615516
2018-01,TH,FP019,T1,keyword,Formal,Pull,หางาน,77.5862068966,73.9343806552,73.9343806552,82.3775603098,82.1389770482
2018-02,TH,FP019,T1,keyword,Formal,Pull,หางาน,74.1379310345,76.3587593979,76.3587593979,85.0787989529,82.3209519430
2018-03,TH,FP019,T1,keyword,Formal,Pull,หางาน,70.6896551724,71.3575828125,71.3575828125,79.5064965663,81.4457101082
2018-04,TH,FP019,T1,keyword,Formal,Pull,หางาน,72.4137931034,71.5777754316,71.5777754316,79.7518348054,81.3242591867
2018-05,TH,FP019,T1,keyword,Formal,Pull,หางาน,87.9310344828,76.0317504906,76.0317504906,84.7144461884,81.7907640570
2018-06,TH,FP019,T1,keyword,Formal,Pull,หางาน,82.7586206897,72.6136560148,72.6136560148,80.9060111772,81.9196333543
2018-07,TH,FP019,T1,keyword,Formal,Pull,หางาน,75.8620689655,71.9247584564,71.9247584564,80.1384426974,81.5400641430
2018-08,TH,FP019,T1,keyword,Formal,Pull,หางาน,75.8620689655,75.0097531974,75.0097531974,83.5757385545,81.7201259035
2018-09,TH,FP019,T1,keyword,Formal,Pull,หางาน,72.4137931034,73.0984757166,73.0984757166,81.4461964586,83.3183447164
2018-10,TH,FP019,T1,keyword,Formal,Pull,หางาน,70.6896551724,76.2279928921,76.2279928921,84.9330991361,82.7377322434
2018-11,TH,FP019,T1,keyword,Formal,Pull,หางาน,67.2413793103,73.4464431126,73.4464431126,81.8339011353,82.8858081741
2018-12,TH,FP019,T1,keyword,Formal,Pull,หางาน,58.6206896552,73.4971729658,73.4971729658,81.8904242509,81.3212053278
2019-01,TH,FP019,T1,keyword,Formal,Pull,หางาน,75.8620689655,72.0152700834,72.0152700834,80.2392905972,81.0130423716
2019-02,TH,FP019,T1,keyword,Formal,Pull,หางาน,70.6896551724,72.6167085141,72.6167085141,80.9094122667,79.6252210639
2019-03,TH,FP019,T1,keyword,Formal,Pull,หางาน,68.9655172414,69.7604377995,69.7604377995,77.7269603280,80.7800953852
2019-04,TH,FP019,T1,keyword,Formal,Pull,หางาน,75.8620689655,75.1247910752,75.1247910752,83.7039135610,80.6890811363
2019-05,TH,FP019,T1,keyword,Formal,Pull,หางาน,82.7586206897,72.3716509244,72.3716509244,80.6363695199,81.3858405334
2019-06,TH,FP019,T1,keyword,Formal,Pull,หางาน,81.0344827586,71.6364756779,71.6364756779,79.8172385193,80.5504949838
2019-07,TH,FP019,T1,keyword,Formal,Pull,หางาน,75.8620689655,72.8756073554,72.8756073554,81.1978769123,79.6147331805
2019-08,TH,FP019,T1,keyword,Formal,Pull,หางาน,70.6896551724,69.8520945389,69.8520945389,77.8290841100,79.3697046421
2019-09,TH,FP019,T1,keyword,Formal,Pull,หางาน,70.6896551724,70.9767316955,70.9767316955,79.0821529040,77.1382193350
2019-10,TH,FP019,T1,keyword,Formal,Pull,หางาน,62.0689655172,66.8672908855,66.8672908855,74.5034209910,75.7423094334
2019-11,TH,FP019,T1,keyword,Formal,Pull,หางาน,60.3448275862,66.0935806802,66.0935806802,73.6413544053,73.6709806295
2019-12,TH,FP019,T1,keyword,Formal,Pull,หางาน,51.7241379310,65.3996396450,65.3996396450,72.8681664923,73.0422053236
2020-01,TH,FP019,T1,keyword,Formal,Pull,หางาน,68.9655172414,65.1743014607,65.1743014607,72.6170950733,74.8013362519
2020-02,TH,FP019,T1,keyword,Formal,Pull,หางาน,68.9655172414,70.8300740353,70.8300740353,78.9187471901,73.0066544572
2020-03,TH,FP019,T1,keyword,Formal,Pull,หางาน,60.3448275862,60.5674249084,60.5674249084,67.4841211082,66.4194225888
2020-04,TH,FP019,T1,keyword,Formal,Pull,หางาน,48.2758620690,47.4380548449,47.4380548449,52.8553994681,61.0942206544
2020-05,TH,FP019,T1,keyword,Formal,Pull,หางาน,65.5172413793,56.4918669287,56.4918669287,62.9431413868,60.9025256564
2020-06,TH,FP019,T1,keyword,Formal,Pull,หางาน,68.9655172414,60.0512824943,60.0512824943,66.9090361143,69.4124738072
2020-07,TH,FP019,T1,keyword,Formal,Pull,หางาน,72.4137931034,70.3512514813,70.3512514813,78.3852439204,76.3709975919
2020-08,TH,FP019,T1,keyword,Formal,Pull,หางาน,75.8620689655,75.2278240643,75.2278240643,83.8187127410,79.7807376940
2020-09,TH,FP019,T1,keyword,Formal,Pull,หางาน,68.9655172414,69.2320723245,69.2320723245,77.1382564205,79.0432425516
2020-10,TH,FP019,T1,keyword,Formal,Pull,หางาน,63.7931034483,68.3655318368,68.3655318368,76.1727584932,75.5380023866
2020-11,TH,FP019,T1,keyword,Formal,Pull,หางาน,60.3448275862,65.7898985052,65.7898985052,73.3029922460,72.9622925970
2020-12,TH,FP019,T1,keyword,Formal,Pull,หางาน,50.0000000000,62.2969249133,62.2969249133,69.4111270517,68.6217594137
2021-01,TH,FP019,T1,keyword,Formal,Pull,หางาน,60.3448275862,56.6785639994,56.6785639994,63.1511589432,63.4451387070
2021-02,TH,FP019,T1,keyword,Formal,Pull,หางาน,50.0000000000,51.8517491696,51.8517491696,57.7731301260,60.6049433003
2021-03,TH,FP019,T1,keyword,Formal,Pull,หางาน,55.1724137931,54.6496449668,54.6496449668,60.8905408318,58.3112821753
2021-04,TH,FP019,T1,keyword,Formal,Pull,หางาน,51.7241379310,50.5028379614,50.5028379614,56.2701755680,57.1730333881
2021-05,TH,FP019,T1,keyword,Formal,Pull,หางาน,56.8965517241,48.7869927433,48.7869927433,54.3583837644,55.5204734681
2021-06,TH,FP019,T1,keyword,Formal,Pull,หางาน,58.6206896552,50.2000960707,50.2000960707,55.9328610718,52.8961821763
2021-07,TH,FP019,T1,keyword,Formal,Pull,หางาน,44.8275862069,43.4368839351,43.4368839351,48.3973016927,49.4227746388
2021-08,TH,FP019,T1,keyword,Formal,Pull,หางาน,39.6551724138,39.4347771370,39.4347771370,43.9381611520,47.6417659381
2021-09,TH,FP019,T1,keyword,Formal,Pull,หางาน,44.8275862069,45.4046963988,45.4046963988,50.5898349698,50.4564114670
2021-10,TH,FP019,T1,keyword,Formal,Pull,หางาน,46.5517241379,51.0153703514,51.0153703514,56.8412382791,52.5012923587
2021-11,TH,FP019,T1,keyword,Formal,Pull,หางาน,39.6551724138,44.9406576829,44.9406576829,50.0728038271,53.7996069997
2021-12,TH,FP019,T1,keyword,Formal,Pull,หางาน,37.9310344828,48.9004331693,48.9004331693,54.4847788927,54.7777888421
2022-01,TH,FP019,T1,keyword,Formal,Pull,หางาน,56.8965517241,53.6491434960,53.6491434960,59.7757838065,57.3465807128
2022-02,TH,FP019,T1,keyword,Formal,Pull,หางาน,50.0000000000,51.8571784664,51.8571784664,57.7791794393,59.1826239075
2022-03,TH,FP019,T1,keyword,Formal,Pull,หางาน,55.1724137931,53.8440142589,53.8440142589,59.9929084766,58.4441868953
2022-04,TH,FP019,T1,keyword,Formal,Pull,หางาน,53.4482758621,51.6608878494,51.6608878494,57.5604727700,58.1381349273
2022-05,TH,FP019,T1,keyword,Formal,Pull,หางาน,58.6206896552,51.0331277437,51.0331277437,56.8610235352,56.8656013779
2022-06,TH,FP019,T1,keyword,Formal,Pull,หางาน,58.6206896552,50.4176935661,50.4176935661,56.1753078286,55.9319349038
2022-07,TH,FP019,T1,keyword,Formal,Pull,หางาน,50.0000000000,49.1469731775,49.1469731775,54.7594733477,54.9938591554
2022-08,TH,FP019,T1,keyword,Formal,Pull,หางาน,48.2758620690,48.5073410171,48.5073410171,54.0467962900,53.3236893757
2022-09,TH,FP019,T1,keyword,Formal,Pull,หางาน,44.8275862069,45.9207297890,45.9207297890,51.1647984894,52.1372425101
2022-10,TH,FP019,T1,keyword,Formal,Pull,หางาน,41.3793103448,45.9524425120,45.9524425120,51.2001327510,52.0622125649
2022-11,TH,FP019,T1,keyword,Formal,Pull,หางาน,43.1034482759,48.3053214680,48.3053214680,53.8217064543,52.8107948316
2022-12,TH,FP019,T1,keyword,Formal,Pull,หางาน,37.9310344828,47.9363017258,47.9363017258,53.4105452896,53.2117869894
2023-01,TH,FP019,T1,keyword,Formal,Pull,หางาน,50.0000000000,47.0321214945,47.0321214945,52.4031092243,53.8255349253
2023-02,TH,FP019,T1,keyword,Formal,Pull,หางาน,48.2758620690,49.9578494143,49.9578494143,55.6629502620,54.5927754941
2023-03,TH,FP019,T1,keyword,Formal,Pull,หางาน,51.7241379310,50.0021114945,50.0021114945,55.7122669961,54.7975122529
2023-04,TH,FP019,T1,keyword,Formal,Pull,หางาน,50.0000000000,47.5833790965,47.5833790965,53.0173195004,53.9324246312
2023-05,TH,FP019,T1,keyword,Formal,Pull,หางาน,55.1724137931,47.6285846019,47.6285846019,53.0676873971,53.6448947408
2023-06,TH,FP019,T1,keyword,Formal,Pull,หางาน,56.8965517241,49.2279318166,49.2279318166,54.8496773248,53.6761304257
2023-07,TH,FP019,T1,keyword,Formal,Pull,หางาน,48.2758620690,47.6674817699,47.6674817699,53.1110265551,53.4561884473
2023-08,TH,FP019,T1,keyword,Formal,Pull,หางาน,46.5517241379,47.0363866578,47.0363866578,52.4078614620,52.4055269242
2023-09,TH,FP019,T1,keyword,Formal,Pull,หางาน,44.8275862069,46.3990057584,46.3990057584,51.6976927554,52.4108750774
2023-10,TH,FP019,T1,keyword,Formal,Pull,หางาน,43.1034482759,47.6818817738,47.6818817738,53.1270710147,52.8649011058
2023-11,TH,FP019,T1,keyword,Formal,Pull,หางาน,43.1034482759,48.2588603420,48.2588603420,53.7699395473,52.5083473648
2023-12,TH,FP019,T1,keyword,Formal,Pull,หางาน,36.2068965517,45.4389780549,45.4389780549,50.6280315323,51.1900106967
